"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-01-18","2022","01","18","","-6.6","","-18.9","","-12.8","","30.8","","0.0","","","","","","0.0","","14","","28","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-01-19","2022","01","19","","-6.4","","-16.7","","-11.6","","29.6","","0.0","","","","","","4.5","","11","","32","","42",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-01-20","2022","01","20","","-6.2","","-22.9","","-14.6","","32.6","","0.0","","","","","","0.0","","14","","31","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-01-21","2022","01","21","","-16.1","","-26.1","","-21.1","","39.1","","0.0","","","","","","0.3","","14","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-01-22","2022","01","22","","-16.0","","-26.7","","-21.4","","39.4","","0.0","","","","","","0.0","","14","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-01-23","2022","01","23","","-8.1","","-20.9","","-14.5","","32.5","","0.0","","","","","","0.0","","15","","25","","31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-01-24","2022","01","24","","-12.1","","-25.7","","-18.9","","36.9","","0.0","","","","","","0.2","","14","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-01-25","2022","01","25","","-9.8","","-18.2","","-14.0","","32.0","","0.0","","","","","","0.5","","15","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-01-26","2022","01","26","","-16.8","","-25.6","","-21.2","","39.2","","0.0","","","","","","0.0","","16","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-01-27","2022","01","27","","-5.7","","-22.0","","-13.9","","31.9","","0.0","","","","","","1.7","","17","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-01-28","2022","01","28","","-3.9","","-21.2","","-12.5","","30.5","","0.0","","","","","","1.0","","23","","31","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-01-29","2022","01","29","","-12.3","","-21.0","","-16.7","","34.7","","0.0","","","","","","0.0","","20","","2","","42",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-01-30","2022","01","30","","-10.3","","-19.6","","-15.0","","33.0","","0.0","","","","","","0.0","","16","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-01-31","2022","01","31","","-5.9","","-17.6","","-11.8","","29.8","","0.0","","","","","","0.2","","16","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-01","2022","02","01","","-0.8","","-17.1","","-9.0","","27.0","","0.0","","","","","","0.0","","16","","15","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-02","2022","02","02","","4.6","","-1.3","","1.6","","16.4","","0.0","","","","","","2.8","","15","","16","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-03","2022","02","03","","1.4","","-11.2","","-4.9","","22.9","","0.0","","","","","","7.7","","14","","2","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-04","2022","02","04","","-11.2","","-13.5","","-12.3","","30.3","","0.0","","","","","","2.4","","26","","4","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-05","2022","02","05","","-11.9","","-19.2","","-15.5","","33.5","","0.0","","","","","","0.0","","18","","28","","40",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-06","2022","02","06","","-6.2","","-21.3","","-13.7","","31.7","","0.0","","","","","","0.2","","20","","12","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-07","2022","02","07","","-0.5","","-11.7","","-6.1","","24.1","","0.0","","","","","","0.3","","20","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-08","2022","02","08","","-1.9","","-8.4","","-5.2","","23.2","","0.0","","","","","","0.0","","20","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-09","2022","02","09","","1.9","","-8.9","","-3.5","","21.5","","0.0","","","","","","0.0","","20","","14","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-10","2022","02","10","","3.5","","0.9","","2.2","","15.8","","0.0","","","","","","0.9","","20","","22","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-11","2022","02","11","","5.2","","0.0","","2.6","","15.4","","0.0","","","","","","1.5","","17","","14","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-12","2022","02","12","","4.2","","-15.0","","-5.4","","23.4","","0.0","","","","","","2.1","","16","","22","","55",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-13","2022","02","13","","-14.1","","-20.4","","-17.3","","35.3","","0.0","","","","","","0.2","","14","","2","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-14","2022","02","14","","-11.9","","-17.2","","-14.5","","32.5","","0.0","","","","","","0.0","","14","","29","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-15","2022","02","15","","-8.4","","-16.4","","-12.4","","30.4","","0.0","","","","","","0.0","","14","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-16","2022","02","16","","3.8","","-13.2","","-4.7","","22.7","","0.0","","","","","","0.0","","14","","15","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-17","2022","02","17","","5.8","","-4.3","","0.7","","17.3","","0.0","","","","","","34.5","","12","","1","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-18","2022","02","18","","-4.3","","-16.0","","-10.1","","28.1","","0.0","","","","","","8.6","","14","","35","","67",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-19","2022","02","19","","-0.8","","-14.9","","-7.9","","25.9","","0.0","","","","","","3.6","","18","","28","","71",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-20","2022","02","20","","4.7","","-17.0","","-6.2","","24.2","","0.0","","","","","","0.2","","15","","16","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-21","2022","02","21","","4.6","","-8.6","","-2.0","","20.0","","0.0","","","","","","0.0","","11","","6","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-22","2022","02","22","","-1.5","","-9.5","","-5.5","","23.5","","0.0","","","","","","4.4","","11","","3","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-23","2022","02","23","","3.6","","-12.9","","-4.6","","22.6","","0.0","","","","","","9.9","","12","","27","","71",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-24","2022","02","24","","-8.9","","-16.4","","-12.6","","30.6","","0.0","","","","","","1.0","","12","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-25","2022","02","25","","-10.6","","-15.2","","-12.9","","30.9","","0.0","","","","","","5.9","","12","","2","","47",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-26","2022","02","26","","-3.6","","-17.7","","-10.6","","28.6","","0.0","","","","","","0.0","","14","","23","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-27","2022","02","27","","0.0","","-13.9","","-7.0","","25.0","","0.0","","","","","","0.2","","13","","33","","59",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-02-28","2022","02","28","","-11.0","","-18.3","","-14.7","","32.7","","0.0","","","","","","0.0","","18","","31","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-01","2022","03","01","","-8.2","","-14.8","","-11.5","","29.5","","0.0","","","","","","6.6","","18","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-02","2022","03","02","","-3.2","","-12.3","","-7.8","","25.8","","0.0","","","","","","0.8","","24","","22","","31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-03","2022","03","03","","-6.3","","-15.5","","-10.9","","28.9","","0.0","","","","","","0.0","","24","","29","","45",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-04","2022","03","04","","-3.7","","-17.1","","-10.4","","28.4","","0.0","","","","","","0.0","","21","","25","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-05","2022","03","05","","-0.2","","-15.4","","-7.8","","25.8","","0.0","","","","","","0.9","","21","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-06","2022","03","06","","12.3","","-2.7","","4.8","","13.2","","0.0","","","","","","7.1","","22","","26","","66",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-07","2022","03","07","","4.9","","-1.5","","1.7","","16.3","","0.0","","","","","","6.8","","12","","31","","53",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-08","2022","03","08","","-1.5","","-5.6","","-3.5","","21.5","","0.0","","","","","","0.3","","15","","30","","54",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-09","2022","03","09","","3.6","","-4.3","","-0.4","","18.4","","0.0","","","","","","0.4","","14","","24","","38",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-10","2022","03","10","","2.4","","-3.4","","-0.5","","18.5","","0.0","","","","","","0.3","","13","","25","","40",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-11","2022","03","11","","2.1","","-2.6","","-0.3","","18.3","","0.0","","","","","","3.7","","12","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-12","2022","03","12","","-0.4","","-7.1","","-3.7","","21.7","","0.0","","","","","","2.3","","18","","29","","51",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-13","2022","03","13","","-3.6","","-10.3","","-6.9","","24.9","","0.0","","","","","","0.3","","16","","27","","51",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-14","2022","03","14","","5.2","","-4.9","","0.2","","17.8","","0.0","","","","","","0.5","","14","","25","","47",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-15","2022","03","15","","2.5","","-4.0","","-0.7","","18.7","","0.0","","","","","","0.3","","10","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-16","2022","03","16","","7.3","","-5.6","","0.8","","17.2","","0.0","","","","","","0.8","","10","","24","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-17","2022","03","17","","15.3","","1.7","","8.5","","9.5","","0.0","","","","","","1.8","","4","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-18","2022","03","18","","9.5","","1.5","","5.5","","12.5","","0.0","","","","","","1.0","","1","","4","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-19","2022","03","19","","5.9","","1.4","","3.7","","14.3","","0.0","","","","","","19.8","","2","","4","","42",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-20","2022","03","20","","5.6","","1.2","","3.4","","14.6","","0.0","","","","","","2.7","","2","","25","","45",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-21","2022","03","21","","6.7","","-0.9","","2.9","","15.1","","0.0","","","","","","0.0","","2","","30","","49",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-22","2022","03","22","","4.5","","-3.5","","0.5","","17.5","","0.0","","","","","","0.0","","2","","28","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-23","2022","03","23","","4.6","","-5.6","","-0.5","","18.5","","0.0","","","","","","3.8","","2","","4","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-24","2022","03","24","","8.4","","1.3","","4.9","","13.1","","0.0","","","","","","21.0","","2","","13","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-25","2022","03","25","","9.1","","1.8","","5.5","","12.5","","0.0","","","","","","10.3","","2","","25","","31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-26","2022","03","26","","7.3","","1.7","","4.5","","13.5","","0.0","","","","","","0.0","","2","","22","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-27","2022","03","27","","2.8","","-9.5","","-3.3","","21.3","","0.0","","","","","","0.4","","1","","26","","48",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-28","2022","03","28","","-6.9","","-11.8","","-9.4","","27.4","","0.0","","","","","","0.2","","1","","31","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-29","2022","03","29","","-0.6","","-7.4","","-4.0","","22.0","","0.0","","","","","","0.0","","1","","29","","47",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-30","2022","03","30","","3.6","","-7.6","","-2.0","","20.0","","0.0","","","","","","0.6","","1","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-03-31","2022","03","31","","10.3","","0.7","","5.5","","12.5","","0.0","","","","","","1.2","","1","","22","","38",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-01","2022","04","01","","7.1","","0.0","","3.5","","14.5","","0.0","","","","","","0.2","","1","","28","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-02","2022","04","02","","6.6","","-2.9","","1.9","","16.1","","0.0","","","","","","0.0","","1","","30","","49",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-03","2022","04","03","","5.4","","0.4","","2.9","","15.1","","0.0","","","","","","0.0","","1","","2","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-04","2022","04","04","","11.5","","-1.7","","4.9","","13.1","","0.0","","","","","","0.0","","0","","35","","38",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-05","2022","04","05","","12.4","","-2.1","","5.2","","12.8","","0.0","","","","","","1.8","","0","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-06","2022","04","06","","13.6","","0.9","","7.3","","10.7","","0.0","","","","","","0.2","","0","","4","","38",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-07","2022","04","07","","7.8","","1.8","","4.8","","13.2","","0.0","","","","","","42.4","","0","","11","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-08","2022","04","08","","7.2","","1.6","","4.4","","13.6","","0.0","","","","","","8.5","","","","8","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-09","2022","04","09","","7.8","","2.1","","5.0","","13.0","","0.0","","","","","","0.4","","0","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-10","2022","04","10","","9.6","","1.3","","5.5","","12.5","","0.0","","","","","","0.0","","","","31","","45",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-11","2022","04","11","","12.8","","-1.3","","5.7","","12.3","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-12","2022","04","12","","16.9","","7.1","","12.0","","6.0","","0.0","","","","","","1.8","","","","28","","51",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-13","2022","04","13","","12.3","","6.4","","9.3","","8.7","","0.0","","","","","","7.9","","","","3","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-14","2022","04","14","","11.4","","6.4","","8.9","","9.1","","0.0","","","","","","4.9","","","","25","","40",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-15","2022","04","15","","15.1","","2.7","","8.9","","9.1","","0.0","","","","","","7.8","","","","21","","71",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-16","2022","04","16","","8.0","","0.5","","4.2","","13.8","","0.0","","","","","","5.6","","","","25","","40",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-17","2022","04","17","","7.6","","-1.5","","3.0","","15.0","","0.0","","","","","","0.0","","","","31","","50",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-18","2022","04","18","","10.9","","-2.2","","4.3","","13.7","","0.0","","","","","","3.6","","","","15","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-19","2022","04","19","","4.8","","0.3","","2.6","","15.4","","0.0","","","","","","29.3","","6","","4","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-20","2022","04","20","","8.4","","1.9","","5.2","","12.8","","0.0","","","","","","","M","","","27","","58",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-21","2022","04","21","","11.7","","1.7","","6.7","","11.3","","0.0","","","","","","1.8","","","","15","","53",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-22","2022","04","22","","12.4","","2.7","","7.6","","10.4","","0.0","","","","","","0.0","","","","28","","45",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-23","2022","04","23","","10.2","","-0.4","","4.9","","13.1","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-24","2022","04","24","","13.5","","3.6","","8.5","","9.5","","0.0","","","","","","0.0","","","","4","","38",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-25","2022","04","25","","19.3","","6.6","","13.0","","5.0","","0.0","","","","","","0.0","","","","15","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-26","2022","04","26","","15.2","","9.5","","12.4","","5.6","","0.0","","","","","","2.4","","","","26","","40",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-27","2022","04","27","","9.5","","1.6","","5.6","","12.4","","0.0","","","","","","11.7","","","","30","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-28","2022","04","28","","10.6","","1.5","","6.1","","11.9","","0.0","","","","","","0.0","","","","34","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-29","2022","04","29","","14.1","","0.2","","7.1","","10.9","","0.0","","","","","","0.0","","","","33","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-04-30","2022","04","30","","15.2","","3.0","","9.1","","8.9","","0.0","","","","","","0.2","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-01","2022","05","01","","19.7","","3.4","","11.5","","6.5","","0.0","","","","","","0.0","","","","10","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-02","2022","05","02","","17.1","","6.9","","12.0","","6.0","","0.0","","","","","","0.0","","","","15","","40",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-03","2022","05","03","","18.6","","10.4","","14.5","","3.5","","0.0","","","","","","2.2","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-04","2022","05","04","","16.7","","8.5","","12.6","","5.4","","0.0","","","","","","4.5","","","","4","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-05","2022","05","05","","17.6","","4.6","","11.1","","6.9","","0.0","","","","","","0.0","","","","25","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-06","2022","05","06","","15.0","","6.8","","10.9","","7.1","","0.0","","","","","","0.0","","","","2","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-07","2022","05","07","","14.4","","3.4","","8.9","","9.1","","0.0","","","","","","0.0","","","","2","","40",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2022-05-08","2022","05","08","","18.5","","4.3","","11.4","","6.6","","0.0","","","","","","0.0","","","","4","","33",""
